"Date","Net Liquidity","Current Funds","Withdrawn","Trading Funds","P/L","P/L %","Drawdown %"
"2023-03-13",2837865.6,2836468.6,0,2836468.6,-6912.6,-0.24,-3.04
"2023-03-14",2857995,2859138,0,2859138,20129.4,0.71,-2.36
"2023-03-15",2823920.4,2831653.4,0,2831653.4,-34074.6,-1.19,-3.52
"2023-03-16",2841156.8,2841704.8,0,2841704.8,17236.4,0.61,-2.93
"2023-03-17",2805309.2,2813102.2,0,2813102.2,-35847.6,-1.26,-4.16
"2023-03-20",2803564.6,2809707.6,0,2809707.6,-1744.6,-0.06,-4.22
"2023-03-21",2819810,2824713,0,2824713,16245.4,0.58,-3.66
"2023-03-22",2783585.4,2815588.4,0,2815588.4,-36224.6,-1.28,-4.9
"2023-03-23",2785241.8,2793464.8,0,2793464.8,1656.4,0.06,-4.84
"2023-03-24",2791579.2,2804632.2,0,2804632.2,6337.4,0.23,-4.63
"2023-03-27",2778195.6,2797228.6,0,2797228.6,-13383.6,-0.48,-5.08
"2023-03-28",2781812,2793905,0,2793905,3616.4,0.13,-4.96
"2023-03-29",2800351.4,2800954.4,0,2800954.4,18539.4,0.67,-4.33
"2023-03-30",2815932.8,2813360.8,0,2813360.8,15581.4,0.56,-3.79
"2023-03-31",2845668.8,2829000.2,0,2829000.2,29736,1.06,-2.78
"2023-04-03",2850228.2,2835199.6,0,2835199.6,4559.4,0.16,-2.62
"2023-04-04",2828451.6,2826038,0,2826038,-21776.6,-0.76,-3.37
"2023-04-05",2831288,2834809.4,0,2834809.4,2836.4,0.1,-3.27
"2023-04-06",2838653.4,2843274.8,0,2843274.8,7365.4,0.26,-3.02
"2023-04-10",2833170.8,2838127.2,0,2838127.2,-5482.6,-0.19,-3.21
"2023-04-11",2832978.2,2843739.6,0,2843739.6,-192.6,-0.01,-3.21
"2023-04-12",2842446.6,2849853,0,2849853,9468.4,0.33,-2.89
"2023-04-13",2856762,2858798.4,0,2858798.4,14315.4,0.5,-2.4
"2023-04-14",2841255.4,2848018.4,0,2848018.4,-15506.6,-0.54,-2.93
"2023-04-17",2842685.8,2846263.8,0,2846263.8,1430.4,0.05,-2.88
"2023-04-18",2849601.2,2851759.2,0,2851759.2,6915.4,0.24,-2.64
"2023-04-19",2840986.6,2847279.6,0,2847279.6,-8614.6,-0.3,-2.94
"2023-04-20",2825011,2826809,0,2826809,-15975.6,-0.56,-3.48
"2023-04-21",2824422.4,2831255.4,0,2831255.4,-588.6,-0.02,-3.5
"2023-04-24",2819251.8,2826904.8,0,2826904.8,-5170.6,-0.18,-3.68
"2023-04-25",2813642.2,2811050.2,0,2811050.2,-5609.6,-0.2,-3.87
"2023-04-26",2830276.6,2826119.6,0,2826119.6,16634.4,0.59,-3.3
"2023-04-27",2830165,2832303,0,2832303,-111.6,0,-3.31
"2023-04-28",2846521.4,2840769.4,0,2840769.4,16356.4,0.58,-2.75
"2023-05-01",2845826.8,2838894.8,0,2838894.8,-694.6,-0.02,-2.77
"2023-05-02",2818843.2,2820101.2,0,2820101.2,-26983.6,-0.95,-3.69
"2023-05-03",2829056.6,2829974.6,0,2829974.6,10213.4,0.36,-3.35
"2023-05-04",2816073,2810296,0,2810296,-12983.6,-0.46,-3.79
"2023-05-05",2814226.4,2821049.4,0,2821049.4,-1846.6,-0.07,-3.85
"2023-05-08",2808392.8,2817315.8,0,2817315.8,-5833.6,-0.21,-4.05
"2023-05-09",2797934.2,2805617.2,0,2805617.2,-10458.6,-0.37,-4.41
"2023-05-10",2805726.6,2814279.6,0,2814279.6,7792.4,0.28,-4.14
"2023-05-11",2783907,2791770,0,2791770,-21819.6,-0.78,-4.89
"2023-05-12",2776377.4,2785235.4,0,2785235.4,-7529.6,-0.27,-5.15
"2023-05-15",2771158.8,2779451.8,0,2779451.8,-5218.6,-0.19,-5.32
"2023-05-16",2764427.2,2776200.2,0,2776200.2,-6731.6,-0.24,-5.55
"2023-05-17",2780962.6,2781645.6,0,2781645.6,16535.4,0.6,-4.99
"2023-05-18",2803791,2791674,0,2791674,22828.4,0.82,-4.21
"2023-05-19",2806637.4,2802645.4,0,2802645.4,2846.4,0.1,-4.11
"2023-05-22",2802595.4,2803716.8,0,2803716.8,-4042,-0.14,-4.25
"2023-05-23",2781461.8,2788848.2,0,2788848.2,-21133.6,-0.75,-4.97
"2023-05-24",2763331.2,2762227.6,0,2762227.6,-18130.6,-0.65,-5.59
"2023-05-25",2766316.6,2771308,0,2771308,2985.4,0.11,-5.49
"2023-05-26",2781800,2777226.4,0,2777226.4,15483.4,0.56,-4.96
"2023-05-30",2774790.4,2776881.8,0,2776881.8,-7009.6,-0.25,-5.2
"2023-05-31",2748286.8,2759218.2,0,2759218.2,-26503.6,-0.96,-6.11
"2023-06-01",2762582.2,2767458.6,0,2767458.6,14295.4,0.52,-5.62
"2023-06-02",2786007.6,2778039,0,2778039,23425.4,0.85,-4.82
"2023-06-05",2781136,2778039,0,2778039,-4871.6,-0.17,-4.98
"2023-06-06",2793094.4,2787282.4,0,2787282.4,11958.4,0.43,-4.57
"2023-06-07",2784284.8,2787317.8,0,2787317.8,-8809.6,-0.32,-4.88
"2023-06-08",2792531.2,2796429.2,0,2796429.2,8246.4,0.3,-4.59
"2023-06-09",2797750.6,2800648.6,0,2800648.6,5219.4,0.19,-4.42
"2023-06-12",2809093.6,2802150,0,2802150,11343,0.41,-4.03
"2023-06-13",2829318,2817859.4,0,2817859.4,20224.4,0.72,-3.34
"2023-06-14",2839790.4,2835531.8,0,2835531.8,10472.4,0.37,-2.98
"2023-06-15",2862427.8,2852914.2,0,2852914.2,22637.4,0.8,-2.21
"2023-06-16",2865090.2,2866681.6,0,2866681.6,2662.4,0.09,-2.11
"2023-06-20",2859304.6,2863806,0,2863806,-5785.6,-0.2,-2.31
"2023-06-21",2839362,2841533.4,0,2841533.4,-19942.6,-0.7,-2.99
"2023-06-22",2845801.4,2848022.8,0,2848022.8,6439.4,0.23,-2.77
"2023-06-23",2818561.8,2820503.2,0,2820503.2,-27239.6,-0.96,-3.7
"2023-06-26",2816325.2,2820503.2,0,2820503.2,-2236.6,-0.08,-3.78
"2023-06-27",2819649.2,2824050.6,0,2824050.6,3324,0.12,-3.67
"2023-06-28",2825993.6,2827000,0,2827000,6344.4,0.23,-3.45
"2023-06-29",2838006,2832172.4,0,2832172.4,12012.4,0.43,-3.04
"2023-06-30",2859607.4,2845548.8,0,2845548.8,21601.4,0.76,-2.3
"2023-07-03",2859751.4,2852836.2,0,2852836.2,144,0.01,-2.3
"2023-07-05",2856641.8,2856466.6,0,2856466.6,-3109.6,-0.11,-2.4
"2023-07-06",2811159.2,2809989,0,2809989,-45482.6,-1.59,-3.96
"2023-07-07",2819317.6,2819962.4,0,2819962.4,8158.4,0.29,-3.68
"2023-07-10",2819161,2819962.4,0,2819962.4,-156.6,-0.01,-3.68
"2023-07-11",2829444.4,2827022.4,0,2827022.4,10283.4,0.36,-3.33
"2023-07-12",2838708.8,2836151.8,0,2836151.8,9264.4,0.33,-3.02
"2023-07-13",2860591.2,2847789.2,0,2847789.2,21882.4,0.77,-2.27
"2023-07-14",2865036.6,2859724.6,0,2859724.6,4445.4,0.16,-2.12
"2023-07-17",2865934,2866512,0,2866512,897.4,0.03,-2.09
"2023-07-18",2885000.4,2880243.4,0,2880243.4,19066.4,0.67,-1.43
"2023-07-19",2894325.8,2891663.8,0,2891663.8,9325.4,0.32,-1.12
"2023-07-20",2875971.2,2877819.2,0,2877819.2,-18354.6,-0.63,-1.74
"2023-07-21",2878368.6,2883976.6,0,2883976.6,2397.4,0.08,-1.66
"2023-07-24",2877511,2882234,0,2882234,-857.6,-0.03,-1.69
"2023-07-25",2883385.4,2885548.4,0,2885548.4,5874.4,0.2,-1.49
"2023-07-26",2885958.8,2893106.8,0,2893106.8,2573.4,0.09,-1.4
"2023-07-27",2873193.2,2876726.2,0,2876726.2,-12765.6,-0.44,-1.84
"2023-07-28",2880864.6,2886422.6,0,2886422.6,7671.4,0.27,-1.58
"2023-07-31",2882309,2884432,0,2884432,1444.4,0.05,-1.53
"2023-08-01",2882380.4,2886063.4,0,2886063.4,71.4,0,-1.52
"2023-08-02",2853504.8,2850582.8,0,2850582.8,-28875.6,-1,-2.51
"2023-08-03",2850484.2,2843402.2,0,2843402.2,-3020.6,-0.11,-2.61
"2023-08-04",2866184.6,2859082.6,0,2859082.6,15700.4,0.55,-2.08
"2023-08-07",2857604,2859702,0,2859702,-8580.6,-0.3,-2.37
"2023-08-08",2833964.4,2841582.4,0,2841582.4,-23639.6,-0.83,-3.18
"2023-08-09",2809951.8,2822229.8,0,2822229.8,-24012.6,-0.85,-4
"2023-08-10",2830607.2,2832320.2,0,2832320.2,20655.4,0.74,-3.29
"2023-08-11",2833215.6,2838933.6,0,2838933.6,2608.4,0.09,-3.2
"2023-08-14",2826472,2835085,0,2835085,-6743.6,-0.24,-3.43
"2023-08-15",2813644.4,2814857.4,0,2814857.4,-12827.6,-0.45,-3.87
"2023-08-16",2818249.8,2820872.8,0,2820872.8,4605.4,0.16,-3.71
"2023-08-17",2826527.2,2815560.2,0,2815560.2,8277.4,0.29,-3.43
"2023-08-18",2833249.6,2830062.6,0,2830062.6,6722.4,0.24,-3.2
"2023-08-21",2822281,2832159,0,2832159,-10968.6,-0.39,-3.58
"2023-08-22",2834174.4,2838512.4,0,2838512.4,11893.4,0.42,-3.17
"2023-08-23",2842088.8,2845571.8,0,2845571.8,7914.4,0.28,-2.9
"2023-08-24",2817693.2,2824501.2,0,2824501.2,-24395.6,-0.86,-3.73
"2023-08-25",2825392.6,2834615.6,0,2834615.6,7699.4,0.27,-3.47
"2023-08-28",2826618.6,2830535,0,2830535,1226,0.04,-3.43
"2023-08-29",2849975,2844056.4,0,2844056.4,23356.4,0.83,-2.63
"2023-08-30",2864050.4,2853596.8,0,2853596.8,14075.4,0.49,-2.15
"2023-08-31",2864709.8,2867116.2,0,2867116.2,659.4,0.02,-2.13
"2023-09-01",2874900.2,2880286.6,0,2880286.6,10190.4,0.36,-1.78
"2023-09-05",2864346.6,2875028,0,2875028,-10553.6,-0.37,-2.14
"2023-09-06",2855382,2853823.4,0,2853823.4,-8964.6,-0.31,-2.45
"2023-09-07",2827446.4,2826982.8,0,2826982.8,-27935.6,-0.98,-3.4
"2023-09-08",2833975.8,2836202.2,0,2836202.2,6529.4,0.23,-3.18
"2023-09-11",2831849.2,2836202.2,0,2836202.2,-2126.6,-0.08,-3.25
"2023-09-12",2819797.6,2825225.6,0,2825225.6,-12051.6,-0.43,-3.66
"2023-09-13",2824770,2829823,0,2829823,4972.4,0.18,-3.49
"2023-09-14",2836803.4,2837641.4,0,2837641.4,12033.4,0.43,-3.08
"2023-09-15",2811663.8,2815636.8,0,2815636.8,-25139.6,-0.89,-3.94
"2023-09-18",2810384.2,2813687.2,0,2813687.2,-1279.6,-0.05,-3.98
"2023-09-19",2792462.6,2794720.6,0,2794720.6,-17921.6,-0.64,-4.6
"2023-09-20",2791156,2789949,0,2789949,-1306.6,-0.05,-4.64
"2023-09-21",2790724.4,2773877.4,0,2773877.4,-431.6,-0.02,-4.66
"2023-09-22",2807376.8,2792324.8,0,2792324.8,16652.4,0.6,-4.09
"2023-09-25",2804136.2,2797379.2,0,2797379.2,-3240.6,-0.12,-4.2
"2023-09-26",2795931.6,2788684.6,0,2788684.6,-8204.6,-0.29,-4.48
"2023-09-27",2796079,2795722,0,2795722,147.4,0.01,-4.47
"2023-09-28",2797512.4,2804275.4,0,2804275.4,1433.4,0.05,-4.42
"2023-09-29",2804535.8,2812538.8,0,2812538.8,7023.4,0.25,-4.18
"2023-10-02",2801505.2,2808928.2,0,2808928.2,-3030.6,-0.11,-4.29
"2023-10-03",2780918.6,2783696.6,0,2783696.6,-20586.6,-0.73,-4.99
"2023-10-04",2780797,2788215,0,2788215,-121.6,0,-4.99
"2023-10-05",2773936.4,2780849.4,0,2780849.4,-6860.6,-0.25,-5.23
"2023-10-06",2769189.8,2771822.8,0,2771822.8,-4746.6,-0.17,-5.39
"2023-10-09",2777049.2,2770452.2,0,2770452.2,7859.4,0.28,-5.12
"2023-10-10",2790006.6,2786104.6,0,2786104.6,12957.4,0.47,-4.68
"2023-10-11",2805880,2800773,0,2800773,15873.4,0.57,-4.14
"2023-10-12",2783394.4,2791427.4,0,2791427.4,-22485.6,-0.8,-4.91
"2023-10-13",2777015.8,2781223.8,0,2781223.8,-6378.6,-0.23,-5.12
"2023-10-16",2772227.2,2778310.2,0,2778310.2,-4788.6,-0.17,-5.29
"2023-10-17",2746920.6,2748998.6,0,2748998.6,-25306.6,-0.91,-6.15
"2023-10-18",2735064,2737017,0,2737017,-11856.6,-0.43,-6.56
"2023-10-19",2746707.4,2740895.4,0,2740895.4,11643.4,0.43,-6.16
"2023-10-20",2752569.8,2738382.8,0,2738382.8,5862.4,0.21,-5.96
"2023-10-23",2750224.2,2747447.2,0,2747447.2,-2345.6,-0.09,-6.04
"2023-10-24",2754144.6,2764277.6,0,2764277.6,3920.4,0.14,-5.91
"2023-10-25",2742551,2747099,0,2747099,-11593.6,-0.42,-6.3
"2023-10-26",2737841.4,2732329.4,0,2732329.4,-4709.6,-0.17,-6.46
"2023-10-27",2747332.8,2739810.8,0,2739810.8,9491.4,0.35,-6.14
"2023-10-30",2730209.2,2736937.2,0,2736937.2,-17123.6,-0.62,-6.72
"2023-10-31",2742527.6,2746730.6,0,2746730.6,12318.4,0.45,-6.3
"2023-11-01",2761987,2756240,0,2756240,19459.4,0.71,-5.64
"2023-11-02",2802533.4,2777016.4,0,2777016.4,40546.4,1.47,-4.25
"2023-11-03",2828965.8,2803878.8,0,2803878.8,26432.4,0.94,-3.35
"2023-11-06",2831707.2,2815085.2,0,2815085.2,2741.4,0.1,-3.26
"2023-11-07",2836783.6,2833891.6,0,2833891.6,5076.4,0.18,-3.08
"2023-11-08",2832665,2836223,0,2836223,-4118.6,-0.15,-3.22
"2023-11-09",2818378.4,2821341.4,0,2821341.4,-14286.6,-0.5,-3.71
"2023-11-10",2831920.8,2830473.8,0,2830473.8,13542.4,0.48,-3.25
"2023-11-13",2827959.2,2830532.2,0,2830532.2,-3961.6,-0.14,-3.38
"2023-11-14",2861332.6,2847360.6,0,2847360.6,33373.4,1.18,-2.24
"2023-11-15",2878004,2861682,0,2861682,16671.4,0.58,-1.67
"2023-11-16",2885973,2879634.4,0,2879634.4,7969,0.28,-1.4
"2023-11-17",2893853.4,2892839.8,0,2892839.8,7880.4,0.27,-1.13
"2023-11-20",2895639.8,2900486.2,0,2900486.2,1786.4,0.06,-1.07
"2023-11-21",2883067.2,2883563.6,0,2883563.6,-12572.6,-0.43,-1.5
"2023-11-22",2890672.6,2891864,0,2891864,7605.4,0.26,-1.24
"2023-11-24",2888336.6,2892811.4,0,2892811.4,-2336,-0.08,-1.32
"2023-11-27",2882392,2889021.8,0,2889021.8,-5944.6,-0.21,-1.52
"2023-11-28",2892964.4,2893179.2,0,2893179.2,10572.4,0.37,-1.16
"2023-11-29",2895289.8,2896594.6,0,2896594.6,2325.4,0.08,-1.08
"2023-11-30",2908948.2,2904254.6,0,2904254.6,13658.4,0.47,-0.62
"2023-12-01",2915606.6,2913914.6,0,2913914.6,6658.4,0.23,-0.39
"2023-12-04",2907218,2911081,0,2911081,-8388.6,-0.29,-0.68
"2023-12-05",2910604.4,2916237.4,0,2916237.4,3386.4,0.12,-0.56
"2023-12-06",2909368.8,2917536.8,0,2917536.8,-1235.6,-0.04,-0.6
"2023-12-07",2920116.2,2922634.2,0,2922634.2,10747.4,0.37,-0.23
"2023-12-08",2927701.6,2929229.6,0,2929229.6,7585.4,0.26,0
"2023-12-11",2932839,2929672,0,2929672,5137.4,0.18,0
"2023-12-12",2945017.4,2943015.4,0,2943015.4,12178.4,0.42,0
"2023-12-13",2979534.8,2960997.8,0,2960997.8,34517.4,1.17,0
"2023-12-14",2992058.2,2976271.2,0,2976271.2,12523.4,0.42,0
"2023-12-15",2998005.6,2991478.6,0,2991478.6,5947.4,0.2,0
"2023-12-18",3001136.6,2998223,0,2998223,3131,0.1,0
"2023-12-19",3019127,3012978.4,0,3012978.4,17990.4,0.6,0
"2023-12-20",2981750.4,2992836.8,0,2992836.8,-37376.6,-1.24,-1.24
"2023-12-21",3003423.8,3001325.2,0,3001325.2,21673.4,0.73,-0.52
"2023-12-22",3007435.2,3009956.6,0,3009956.6,4011.4,0.13,-0.39
"2023-12-26",3005608.6,3007265,0,3007265,-1826.6,-0.06,-0.45
"2023-12-27",3014725,3015176.4,0,3015176.4,9116.4,0.3,-0.15
"2023-12-28",3015153.4,3021659.8,0,3021659.8,428.4,0.01,-0.13
"2023-12-29",2996054.8,3001016.2,0,3001016.2,-19098.6,-0.63,-0.76
"2024-01-02",3002715.2,2999356.6,0,2999356.6,6660.4,0.22,-0.54
"2024-01-03",3000807.6,2996769,0,2996769,-1907.6,-0.06,-0.61
"2024-01-04",3001633,3005414.4,0,3005414.4,825.4,0.03,-0.58
"2024-01-05",3013372.4,3017488.8,0,3017488.8,11739.4,0.39,-0.19
"2024-01-08",3023832.4,3017488.8,0,3017488.8,10460,0.35,0
"2024-01-09",3012170.8,3008572.2,0,3008572.2,-11661.6,-0.39,-0.39
"2024-01-10",3028064.2,3017585.6,0,3017585.6,15893.4,0.53,0
"2024-01-11",3021526.6,3016068,0,3016068,-6537.6,-0.22,-0.22
"2024-01-12",3025583,3028784.4,0,3028784.4,4056.4,0.13,-0.08
"2024-01-16",3023734.4,3025365.8,0,3025365.8,-1848.6,-0.06,-0.14
"2024-01-17",3005556.8,3003823.2,0,3003823.2,-18177.6,-0.6,-0.74
"2024-01-18",3008564.2,3008220.6,0,3008220.6,3007.4,0.1,-0.64
"2024-01-19",3029123.6,3018930,0,3018930,20559.4,0.68,0
"2024-01-22",3031747,3018930,0,3018930,2623.4,0.09,0
"2024-01-23",3043505.4,3031633.4,0,3031633.4,11758.4,0.39,0
"2024-01-24",3042503.8,3046646.8,0,3046646.8,-1001.6,-0.03,-0.03
"2024-01-25",3066098.2,3061381.2,0,3061381.2,23594.4,0.78,0
"2024-01-26",3068378.6,3071436.6,0,3071436.6,2280.4,0.07,0
"2024-01-29",3080085,3074078,0,3074078,11706.4,0.38,0
"2024-01-30",3082795.4,3083598.4,0,3083598.4,2710.4,0.09,0
"2024-01-31",3056128.8,3055951.8,0,3055951.8,-26666.6,-0.87,-0.87
"2024-02-01",3059476.2,3063719.2,0,3063719.2,3347.4,0.11,-0.76
"2024-02-02",3079730.6,3077173.6,0,3077173.6,20254.4,0.66,-0.1
"2024-02-05",3071195,3072723,0,3072723,-8535.6,-0.28,-0.38
"2024-02-06",3080596.4,3076464.4,0,3076464.4,9401.4,0.31,-0.07
"2024-02-07",3094565.8,3091908.8,0,3091908.8,13969.4,0.45,0
"2024-02-08",3101475.2,3103233.2,0,3103233.2,6909.4,0.22,0
"2024-02-09",3116409.6,3111012.6,0,3111012.6,14934.4,0.48,0
"2024-02-12",3112183.6,3113205,0,3113205,-4226,-0.14,-0.14
"2024-02-13",3042414,3039220.4,0,3039220.4,-69769.6,-2.24,-2.37
"2024-02-14",3041394.4,3042860.8,0,3042860.8,-1019.6,-0.03,-2.41
"2024-02-15",3052615.8,3049612.2,0,3049612.2,11221.4,0.37,-2.05
"2024-02-16",3054847.2,3055413.6,0,3055413.6,2231.4,0.07,-1.98
"2024-02-20",3053816.6,3053203,0,3053203,-1030.6,-0.03,-2.01
"2024-02-21",3062335,3059386.4,0,3059386.4,8518.4,0.28,-1.74
"2024-02-22",3089046.4,3074897.8,0,3074897.8,26711.4,0.87,-0.88
"2024-02-23",3097424.8,3086711.2,0,3086711.2,8378.4,0.27,-0.61
"2024-02-26",3090343.2,3086711.2,0,3086711.2,-7081.6,-0.23,-0.84
"2024-02-27",3100814.6,3099827.6,0,3099827.6,10471.4,0.34,-0.5
"2024-02-28",3105159,3110722,0,3110722,4344.4,0.14,-0.36
"2024-02-29",3116284.4,3116012.4,0,3116012.4,11125.4,0.36,0
"2024-03-01",3131090.8,3125318.8,0,3125318.8,14806.4,0.48,0
"2024-03-04",3123939.2,3125782.2,0,3125782.2,-7151.6,-0.23,-0.23
"2024-03-05",3106026.6,3101114.6,0,3101114.6,-17912.6,-0.57,-0.8
"2024-03-06",3109881,3110834,0,3110834,3854.4,0.12,-0.68
"2024-03-07",3124815.4,3123238.4,0,3123238.4,14934.4,0.48,-0.2
"2024-03-08",3113004.8,3117097.8,0,3117097.8,-11810.6,-0.38,-0.58
"2024-03-11",3108639.2,3112927.2,0,3112927.2,-4365.6,-0.14,-0.72
"2024-03-12",3131889.6,3132532.6,0,3132532.6,23250.4,0.75,0
"2024-03-13",3133519,3141332,0,3141332,1629.4,0.05,0
"2024-03-14",3120949.4,3123112.4,0,3123112.4,-12569.6,-0.4,-0.4
"2024-03-15",3109218.8,3113566.8,0,3113566.8,-11730.6,-0.38,-0.78
"2024-03-18",3096519.2,3109547.2,0,3109547.2,-12699.6,-0.41,-1.18
"2024-03-19",3114973.6,3114816.6,0,3114816.6,18454.4,0.6,-0.59
"2024-03-20",3136824,3128057,0,3128057,21850.4,0.7,0
"2024-03-21",3148020.4,3141318.4,0,3141318.4,11196.4,0.36,0
"2024-03-22",3153128.4,3153679.8,0,3153679.8,5108,0.16,0
"2024-03-25",3142020.8,3152632.2,0,3152632.2,-11107.6,-0.35,-0.35
"2024-03-26",3141167.2,3148618.6,0,3148618.6,-853.6,-0.03,-0.38
"2024-03-27",3152809.6,3153966,0,3153966,11642.4,0.37,-0.01
"2024-03-28",3157033,3157024.4,0,3157024.4,4223.4,0.13,0
"2024-04-01",3151813.4,3154579.8,0,3154579.8,-5219.6,-0.17,-0.17
"2024-04-02",3113745.8,3113052.2,0,3113052.2,-38067.6,-1.21,-1.37
"2024-04-03",3120195.2,3121046.6,0,3121046.6,6449.4,0.21,-1.17
"2024-04-04",3113127.6,3106344,0,3106344,-7067.6,-0.23,-1.39
"2024-04-05",3119881,3123554,0,3123554,6753.4,0.22,-1.18
"2024-04-08",3112730.4,3121643.4,0,3121643.4,-7150.6,-0.23,-1.4
"2024-04-09",3088259.8,3089057.8,0,3089057.8,-24470.6,-0.79,-2.18
"2024-04-10",3056779.2,3063292.2,0,3063292.2,-31480.6,-1.02,-3.18
"2024-04-11",3061463.6,3074391.6,0,3074391.6,4684.4,0.15,-3.03
"2024-04-12",3043156,3040169,0,3040169,-18307.6,-0.6,-3.61
"2024-04-15",3062697.4,3046535.4,0,3046535.4,19541.4,0.64,-2.99
"2024-04-16",3074364.8,3069522.8,0,3069522.8,11667.4,0.38,-2.62
"2024-04-17",3063782.2,3056830.2,0,3056830.2,-10582.6,-0.34,-2.95
"2024-04-18",3074363.6,3082241.6,0,3082241.6,10581.4,0.35,-2.62
"2024-04-19",3069269,3071042,0,3071042,-5094.6,-0.17,-2.78
"2024-04-22",3050827.4,3065770.4,0,3065770.4,-18441.6,-0.6,-3.36
"2024-04-23",3064005.8,3069448.8,0,3069448.8,13178.4,0.43,-2.95
"2024-04-24",3077882.2,3075840.2,0,3075840.2,13876.4,0.45,-2.51
"2024-04-25",3003192.6,3002665.6,0,3002665.6,-74689.6,-2.43,-4.87
"2024-04-26",3021177,3024020,0,3024020,17984.4,0.6,-4.3
"2024-04-29",3025372.4,3026740.4,0,3026740.4,4195.4,0.14,-4.17
"2024-04-30",2990026.8,3005869.8,0,3005869.8,-35345.6,-1.17,-5.29
"2024-05-01",2974786.2,2994919.2,0,2994919.2,-15240.6,-0.51,-5.77
"2024-05-02",2976169.6,2980042.6,0,2980042.6,1383.4,0.05,-5.73
"2024-05-03",2986702,2991560,0,2991560,10532.4,0.35,-5.4
"2024-05-06",3008474.4,2991687.4,0,2991687.4,21772.4,0.73,-4.71
"2024-05-07",3019307.8,3004045.8,0,3004045.8,10833.4,0.36,-4.36
"2024-05-08",3023608.2,3018476.2,0,3018476.2,4300.4,0.14,-4.23
"2024-05-09",3037744.6,3034097.6,0,3034097.6,14136.4,0.47,-3.78
"2024-05-10",3045586,3046034,0,3046034,7841.4,0.26,-3.53
"2024-05-13",3042786.4,3045904.4,0,3045904.4,-2799.6,-0.09,-3.62
"2024-05-14",3056932.8,3057605.8,0,3057605.8,14146.4,0.46,-3.17
"2024-05-15",3090436.2,3078549.2,0,3078549.2,33503.4,1.1,-2.11
"2024-05-16",3091654.6,3088167.6,0,3088167.6,1218.4,0.04,-2.07
"2024-05-17",3096570,3099053,0,3099053,4915.4,0.16,-1.92
"2024-05-20",3095463,3100784.4,0,3100784.4,-1107,-0.04,-1.95
"2024-05-21",3106452.4,3108968.8,0,3108968.8,10989.4,0.36,-1.6
"2024-05-22",3088221.8,3087558.2,0,3087558.2,-18230.6,-0.59,-2.18
"2024-05-23",3086536.2,3087607.6,0,3087607.6,-1685.6,-0.05,-2.23
"2024-05-24",3087486.6,3093598,0,3093598,950.4,0.03,-2.2
"2024-05-28",3086751,3089232.4,0,3089232.4,-735.6,-0.02,-2.23
"2024-05-29",3054699.4,3062895.8,0,3062895.8,-32051.6,-1.04,-3.24
"2024-05-30",3049304.8,3044391.2,0,3044391.2,-5394.6,-0.18,-3.41
"2024-05-31",3025572.2,3028483.6,0,3028483.6,-23732.6,-0.78,-4.16
"2024-06-03",3029000.6,3028483.6,0,3028483.6,3428.4,0.11,-4.06
"2024-06-04",3031660,3032668,0,3032668,2659.4,0.09,-3.97
"2024-06-05",3063621.4,3044989.4,0,3044989.4,31961.4,1.05,-2.96
"2024-06-06",3067580.8,3059283.8,0,3059283.8,3959.4,0.13,-2.83
"2024-06-07",3074193.2,3075076.2,0,3075076.2,6612.4,0.22,-2.62
"2024-06-10",3075040.6,3077933.6,0,3077933.6,847.4,0.03,-2.6
"2024-06-11",3059496,3061749,0,3061749,-15544.6,-0.51,-3.09
"2024-06-12",3087234,3079150.4,0,3079150.4,27738,0.91,-2.21
"2024-06-13",3096921.4,3091452.8,0,3091452.8,9687.4,0.31,-1.9
"2024-06-14",3085324.8,3085991.2,0,3085991.2,-11596.6,-0.37,-2.27
"2024-06-17",3093521.2,3090407.6,0,3090407.6,8196.4,0.27,-2.01
"2024-06-18",3107062.6,3104259,0,3104259,13541.4,0.44,-1.58
"2024-06-20",3102428,3103784.4,0,3103784.4,-4634.6,-0.15,-1.73
"2024-06-21",3107313.4,3113244.8,0,3113244.8,4885.4,0.16,-1.57
"2024-06-24",3099314.8,3111161.2,0,3111161.2,-7998.6,-0.26,-1.83
"2024-06-25",3112488.2,3115164.6,0,3115164.6,13173.4,0.43,-1.41
"2024-06-26",3120006.6,3123324.6,0,3123324.6,7518.4,0.24,-1.17
"2024-06-27",3119668.6,3126025,0,3126025,-338,-0.01,-1.18
"2024-06-28",3111084,3118005.4,0,3118005.4,-8584.6,-0.28,-1.46
"2024-07-01",3108781.4,3113462.8,0,3113462.8,-2302.6,-0.07,-1.53
"2024-07-02",3122555.8,3120452.2,0,3120452.2,13774.4,0.44,-1.09
"2024-07-03",3132632.8,3127907.6,0,3127907.6,10077,0.32,-0.77
"2024-07-05",3140165.2,3132215,0,3132215,7532.4,0.24,-0.53
"2024-07-08",3139888.6,3138148.4,0,3138148.4,-276.6,-0.01,-0.54
"2024-07-09",3147390,3147829.8,0,3147829.8,7501.4,0.24,-0.31
"2024-07-10",3167368.4,3155239.8,0,3155239.8,19978.4,0.63,0
"2024-07-11",3150921.8,3154979.8,0,3154979.8,-16446.6,-0.52,-0.52
"2024-07-12",3158825.2,3162713.2,0,3162713.2,7903.4,0.25,-0.27
"2024-07-15",3161690.6,3163593.6,0,3163593.6,2865.4,0.09,-0.18
"2024-07-16",3184259,3176572,0,3176572,22568.4,0.71,0
