"Date","Net Liquidity","Current Funds","Withdrawn","Trading Funds","P/L","P/L %","Drawdown %"
"2020-01-02",2000531,2000000,0,2000000,531,0.03,0
"2020-01-03",1993467,1993467,0,1993467,-7064,-0.35,-0.35
"2020-01-06",1993467,1993467,0,1993467,0,0,-0.35
"2020-01-07",1992818,1993467,0,1993467,-649,-0.03,-0.39
"2020-01-08",1995348,1995348,0,1995348,2530,0.13,-0.26
"2020-01-09",1995504,1995348,0,1995348,156,0.01,-0.25
"2020-01-10",1997304,1997304,0,1997304,1800,0.09,-0.16
"2020-01-13",1997304,1997304,0,1997304,0,0,-0.16
"2020-01-14",1997035,1997304,0,1997304,-269,-0.01,-0.17
"2020-01-15",1999105,1999105,0,1999105,2070,0.1,-0.07
"2020-01-16",1999286,1999105,0,1999105,181,0.01,-0.06
"2020-01-17",2000741,2000741,0,2000741,1455,0.07,0
"2020-01-21",2000562,2000741,0,2000741,-179,-0.01,-0.01
"2020-01-22",2002477,2002477,0,2002477,1915,0.1,0
"2020-01-23",2002628,2002477,0,2002477,151,0.01,0
"2020-01-24",1997784,1997784,0,1997784,-4844,-0.24,-0.24
"2020-01-27",1997784,1997784,0,1997784,0,0,-0.24
"2020-01-28",1997195,1997784,0,1997784,-589,-0.03,-0.27
"2020-01-29",2001020,2001020,0,2001020,3825,0.19,-0.08
"2020-01-30",2001971,2001020,0,2001020,951,0.05,-0.03
"2020-01-31",1994907,1994907,0,1994907,-7064,-0.35,-0.39
"2020-02-03",1994907,1994907,0,1994907,0,0,-0.39
"2020-02-04",1994258,1994907,0,1994907,-649,-0.03,-0.42
"2020-02-05",1997928,1997928,0,1997928,3670,0.18,-0.23
"2020-02-06",1998239,1997928,0,1997928,311,0.02,-0.22
"2020-02-07",1997658,1997658,0,1997658,-581,-0.03,-0.25
"2020-02-10",1997658,1997658,0,1997658,0,0,-0.25
"2020-02-11",1996869,1997658,0,1997658,-789,-0.04,-0.29
"2020-02-12",1999979,1999979,0,1999979,3110,0.16,-0.13
"2020-02-13",2000155,1999979,0,1999979,176,0.01,-0.12
"2020-02-14",2002530,2002530,0,2002530,2375,0.12,0
"2020-02-18",2002216,2002530,0,2002530,-314,-0.02,-0.02
"2020-02-19",2004706,2004706,0,2004706,2490,0.12,0
"2020-02-20",2005192,2004706,0,2004706,486,0.02,0
"2020-02-21",1997463,1997463,0,1997463,-7729,-0.39,-0.39
"2020-02-24",1997463,1997463,0,1997463,0,0,-0.39
"2020-02-25",1997614,1997463,0,1997463,151,0.01,-0.38
"2020-02-26",2002959,2002959,0,2002959,5345,0.27,-0.11
"2020-02-27",1998920,2002959,0,2002959,-4039,-0.2,-0.31
"2020-02-28",1981661,1981661,0,1981661,-17259,-0.86,-1.17
"2020-03-02",1981661,1981661,0,1981661,0,0,-1.17
"2020-03-03",1978827,1981661,0,1981661,-2834,-0.14,-1.31
"2020-03-04",1990217,1990217,0,1990217,11390,0.58,-0.75
"2020-03-05",1991743,1990217,0,1990217,1526,0.08,-0.67
"2020-03-06",1976014,1976014,0,1976014,-15729,-0.79,-1.46
"2020-03-09",1976014,1976014,0,1976014,0,0,-1.46
"2020-03-10",1979270,1976014,0,1976014,3256,0.16,-1.29
"2020-03-11",1966771,1966771,0,1966771,-12499,-0.63,-1.92
"2020-03-12",1965743,1966771,0,1966771,-1028,-0.05,-1.97
"2020-03-13",1971903,1971903,0,1971903,6160,0.31,-1.66
"2020-03-16",1971903,1971903,0,1971903,0,0,-1.66
"2020-03-17",1970234,1971903,0,1971903,-1669,-0.08,-1.74
"2020-03-18",1957195,1957195,0,1957195,-13039,-0.66,-2.39
"2020-03-19",1952771,1957195,0,1957195,-4424,-0.23,-2.61
"2020-03-20",1947632,1947632,0,1947632,-5139,-0.26,-2.87
"2020-03-23",1947632,1947632,0,1947632,0,0,-2.87
"2020-03-24",1949708,1947632,0,1947632,2076,0.11,-2.77
"2020-03-25",1958173,1958173,0,1958173,8465,0.43,-2.34
"2020-03-26",1961449,1958173,0,1958173,3276,0.17,-2.18
"2020-03-27",1967749,1967749,0,1967749,6300,0.32,-1.87
"2020-03-30",1968360,1967749,0,1967749,611,0.03,-1.84
"2020-03-31",1974226,1975245,0,1975245,5866,0.3,-1.54
"2020-04-01",1955627,1955627,0,1955627,-18599,-0.94,-2.47
"2020-04-02",1957398,1955627,0,1955627,1771,0.09,-2.38
"2020-04-03",1963598,1963598,0,1963598,6200,0.32,-2.07
"2020-04-06",1963598,1963598,0,1963598,0,0,-2.07
"2020-04-07",1960019,1963598,0,1963598,-3579,-0.18,-2.25
"2020-04-08",1972155,1970909,0,1970909,12136,0.62,-1.65
"2020-04-09",1977725,1977725,0,1977725,5570,0.28,-1.37
"2020-04-13",1977725,1977725,0,1977725,0,0,-1.37
"2020-04-14",1978036,1977725,0,1977725,311,0.02,-1.35
"2020-04-15",1964247,1964247,0,1964247,-13789,-0.7,-2.04
"2020-04-16",1965873,1964247,0,1964247,1626,0.08,-1.96
"2020-04-17",1970313,1970313,0,1970313,4440,0.23,-1.74
"2020-04-20",1970313,1970313,0,1970313,0,0,-1.74
"2020-04-21",1969464,1970313,0,1970313,-849,-0.04,-1.78
"2020-04-22",1976679,1976679,0,1976679,7215,0.37,-1.42
"2020-04-23",1976525,1976679,0,1976679,-154,-0.01,-1.43
"2020-04-24",1982075,1982075,0,1982075,5550,0.28,-1.15
"2020-04-27",1982075,1982075,0,1982075,0,0,-1.15
"2020-04-28",1980016,1982075,0,1982075,-2059,-0.1,-1.26
"2020-04-29",1984537,1987091,0,1987091,4521,0.23,-1.03
"2020-04-30",1981229,1979728,0,1979728,-3308,-0.17,-1.2
"2020-05-01",1970925,1970925,0,1970925,-10304,-0.52,-1.71
"2020-05-04",1970925,1970925,0,1970925,0,0,-1.71
"2020-05-05",1970831,1970925,0,1970925,-94,0,-1.71
"2020-05-06",1975866,1975866,0,1975866,5035,0.26,-1.46
"2020-05-07",1976262,1975866,0,1975866,396,0.02,-1.44
"2020-05-08",1981037,1981037,0,1981037,4775,0.24,-1.2
"2020-05-11",1981037,1981037,0,1981037,0,0,-1.2
"2020-05-12",1980043,1981037,0,1981037,-994,-0.05,-1.25
"2020-05-13",1973899,1973899,0,1973899,-6144,-0.31,-1.56
"2020-05-14",1975105,1973899,0,1973899,1206,0.06,-1.5
"2020-05-15",1978720,1978720,0,1978720,3615,0.18,-1.32
"2020-05-18",1978720,1978720,0,1978720,0,0,-1.32
"2020-05-19",1977191,1978720,0,1978720,-1529,-0.08,-1.4
"2020-05-20",1983001,1983001,0,1983001,5810,0.29,-1.11
"2020-05-21",1982492,1983001,0,1983001,-509,-0.03,-1.13
"2020-05-22",1987327,1987327,0,1987327,4835,0.24,-0.89
"2020-05-26",1985983,1987327,0,1987327,-1344,-0.07,-0.96
"2020-05-27",1986742,1986742,0,1986742,759,0.04,-0.92
"2020-05-28",1986313,1986742,0,1986742,-429,-0.02,-0.94
"2020-05-29",1986972,1986972,0,1986972,659,0.03,-0.91
"2020-06-01",1986972,1986972,0,1986972,0,0,-0.91
"2020-06-02",1988553,1986972,0,1986972,1581,0.08,-0.83
"2020-06-03",1990683,1990683,0,1990683,2130,0.11,-0.72
"2020-06-04",1991859,1990683,0,1990683,1176,0.06,-0.66
"2020-06-05",1994529,1994529,0,1994529,2670,0.13,-0.53
"2020-06-08",1994529,1994529,0,1994529,0,0,-0.53
"2020-06-09",1993620,1994529,0,1994529,-909,-0.05,-0.58
"2020-06-10",1993999,1993999,0,1993999,379,0.02,-0.56
"2020-06-11",1992580,1993999,0,1993999,-1419,-0.07,-0.63
"2020-06-12",2000460,2000460,0,2000460,7880,0.4,-0.24
"2020-06-15",2000460,2000460,0,2000460,0,0,-0.24
"2020-06-16",2001641,2000460,0,2000460,1181,0.06,-0.18
"2020-06-17",2006911,2006911,0,2006911,5270,0.26,0
"2020-06-18",2008237,2006911,0,2006911,1326,0.07,0
"2020-06-19",2011722,2011722,0,2011722,3485,0.17,0
"2020-06-22",2011722,2011722,0,2011722,0,0,0
"2020-06-23",2011058,2011722,0,2011722,-664,-0.03,-0.03
"2020-06-24",2004604,2004604,0,2004604,-6454,-0.32,-0.35
"2020-06-25",2005480,2004604,0,2004604,876,0.04,-0.31
"2020-06-26",1996911,1996911,0,1996911,-8569,-0.43,-0.74
"2020-06-29",1998302,1996911,0,1996911,1391,0.07,-0.67
"2020-06-30",2002643,2001472,0,2001472,4341,0.22,-0.45
"2020-07-01",2004209,2005653,0,2005653,1566,0.08,-0.37
"2020-07-02",2010094,2010094,0,2010094,5885,0.29,-0.08
"2020-07-06",2010094,2010094,0,2010094,0,0,-0.08
"2020-07-07",2008585,2010094,0,2010094,-1509,-0.08,-0.16
"2020-07-08",2014250,2014250,0,2014250,5665,0.28,0
"2020-07-09",2014856,2014250,0,2014250,606,0.03,0
"2020-07-10",2018501,2018501,0,2018501,3645,0.18,0
"2020-07-13",2018501,2018501,0,2018501,0,0,0
"2020-07-14",2020242,2018501,0,2018501,1741,0.09,0
"2020-07-15",2023347,2023347,0,2023347,3105,0.15,0
"2020-07-16",2023708,2023347,0,2023347,361,0.02,0
"2020-07-17",2027518,2027518,0,2027518,3810,0.19,0
"2020-07-20",2027518,2027518,0,2027518,0,0,0
"2020-07-21",2027404,2027518,0,2027518,-114,-0.01,-0.01
"2020-07-22",2031034,2031034,0,2031034,3630,0.18,0
"2020-07-23",2031175,2031034,0,2031034,141,0.01,0
"2020-07-24",2030079,2030079,0,2030079,-1096,-0.05,-0.05
"2020-07-27",2030079,2030079,0,2030079,0,0,-0.05
"2020-07-28",2028980,2030079,0,2030079,-1099,-0.05,-0.11
"2020-07-29",2034195,2034195,0,2034195,5215,0.26,0
"2020-07-30",2034456,2034195,0,2034195,261,0.01,0
"2020-07-31",2038576,2038576,0,2038576,4120,0.2,0
"2020-08-03",2038576,2038576,0,2038576,0,0,0
"2020-08-04",2039152,2038576,0,2038576,576,0.03,0
"2020-08-05",2041362,2041362,0,2041362,2210,0.11,0
"2020-08-06",2041533,2041362,0,2041362,171,0.01,0
"2020-08-07",2044703,2044703,0,2044703,3170,0.16,0
"2020-08-10",2044703,2044703,0,2044703,0,0,0
"2020-08-11",2043379,2044703,0,2044703,-1324,-0.06,-0.06
"2020-08-12",2048584,2048584,0,2048584,5205,0.25,0
"2020-08-13",2048590,2048584,0,2048584,6,0,0
"2020-08-14",2051515,2051515,0,2051515,2925,0.14,0
"2020-08-17",2051515,2051515,0,2051515,0,0,0
"2020-08-18",2051106,2051515,0,2051515,-409,-0.02,-0.02
"2020-08-19",2053916,2053916,0,2053916,2810,0.14,0
"2020-08-20",2053867,2053916,0,2053916,-49,0,0
"2020-08-21",2056622,2056622,0,2056622,2755,0.13,0
"2020-08-24",2056622,2056622,0,2056622,0,0,0
"2020-08-25",2056938,2056622,0,2056622,316,0.02,0
"2020-08-26",2058878,2058878,0,2058878,1940,0.09,0
"2020-08-27",2058389,2058878,0,2058878,-489,-0.02,-0.02
"2020-08-28",2062229,2062229,0,2062229,3840,0.19,0
"2020-08-31",2062229,2062229,0,2062229,0,0,0
"2020-09-01",2062500,2062229,0,2062229,271,0.01,0
"2020-09-02",2064880,2064880,0,2064880,2380,0.12,0
"2020-09-03",2066616,2064880,0,2064880,1736,0.08,0
"2020-09-04",2053127,2053127,0,2053127,-13489,-0.65,-0.65
"2020-09-08",2051413,2053127,0,2053127,-1714,-0.08,-0.74
"2020-09-09",2059428,2059428,0,2059428,8015,0.39,-0.35
"2020-09-10",2058279,2059428,0,2059428,-1149,-0.06,-0.4
"2020-09-11",2064764,2064764,0,2064764,6485,0.32,-0.09
"2020-09-14",2064764,2064764,0,2064764,0,0,-0.09
"2020-09-15",2066315,2064764,0,2064764,1551,0.08,-0.01
"2020-09-16",2069095,2069095,0,2069095,2780,0.13,0
"2020-09-17",2069746,2069095,0,2069095,651,0.03,0
"2020-09-18",2063037,2063037,0,2063037,-6709,-0.32,-0.32
"2020-09-21",2063037,2063037,0,2063037,0,0,-0.32
"2020-09-22",2062628,2063037,0,2063037,-409,-0.02,-0.34
"2020-09-23",2058464,2058464,0,2058464,-4164,-0.2,-0.55
"2020-09-24",2058875,2058464,0,2058464,411,0.02,-0.53
"2020-09-25",2063215,2063215,0,2063215,4340,0.21,-0.32
"2020-09-28",2063215,2063215,0,2063215,0,0,-0.32
"2020-09-29",2063186,2063215,0,2063215,-29,0,-0.32
"2020-09-30",2068061,2068061,0,2068061,4875,0.24,-0.08
"2020-10-01",2069997,2068061,0,2068061,1936,0.09,0
"2020-10-02",2067721,2067721,0,2067721,-2276,-0.11,-0.11
"2020-10-05",2067721,2067721,0,2067721,0,0,-0.11
"2020-10-06",2068102,2067721,0,2067721,381,0.02,-0.09
"2020-10-07",2072782,2072782,0,2072782,4680,0.23,0
"2020-10-08",2072908,2072782,0,2072782,126,0.01,0
"2020-10-09",2076228,2076228,0,2076228,3320,0.16,0
"2020-10-12",2076228,2076228,0,2076228,0,0,0
"2020-10-13",2075604,2076228,0,2076228,-624,-0.03,-0.03
"2020-10-14",2076243,2076243,0,2076243,639,0.03,0
"2020-10-15",2075769,2076243,0,2076243,-474,-0.02,-0.02
"2020-10-16",2079844,2079844,0,2079844,4075,0.2,0
"2020-10-19",2079844,2079844,0,2079844,0,0,0
"2020-10-20",2078685,2079844,0,2079844,-1159,-0.06,-0.06
"2020-10-21",2084470,2084470,0,2084470,5785,0.28,0
"2020-10-22",2084496,2084470,0,2084470,26,0,0
"2020-10-23",2088666,2088666,0,2088666,4170,0.2,0
"2020-10-26",2088666,2088666,0,2088666,0,0,0
"2020-10-27",2087702,2088666,0,2088666,-964,-0.05,-0.05
"2020-10-28",2065398,2065398,0,2065398,-22304,-1.07,-1.11
"2020-10-29",2064674,2065398,0,2065398,-724,-0.04,-1.15
"2020-10-30",2056685,2056685,0,2056685,-7989,-0.39,-1.53
"2020-11-02",2056685,2056685,0,2056685,0,0,-1.53
"2020-11-03",2055856,2056685,0,2056685,-829,-0.04,-1.57
"2020-11-04",2065016,2065016,0,2065016,9160,0.45,-1.13
"2020-11-05",2066077,2065016,0,2065016,1061,0.05,-1.08
"2020-11-06",2070097,2070097,0,2070097,4020,0.19,-0.89
"2020-11-09",2070097,2070097,0,2070097,0,0,-0.89
"2020-11-10",2070193,2070097,0,2070097,96,0,-0.88
"2020-11-11",2074943,2074943,0,2074943,4750,0.23,-0.66
"2020-11-12",2076564,2074943,0,2074943,1621,0.08,-0.58
"2020-11-13",2079314,2079314,0,2079314,2750,0.13,-0.45
"2020-11-16",2079314,2079314,0,2079314,0,0,-0.45
"2020-11-17",2079765,2079314,0,2079314,451,0.02,-0.43
"2020-11-18",2078005,2078005,0,2078005,-1760,-0.08,-0.51
"2020-11-19",2078026,2078005,0,2078005,21,0,-0.51
"2020-11-20",2080988,2080988,0,2080988,2962,0.14,-0.37
"2020-11-23",2080988,2080988,0,2080988,0,0,-0.37
"2020-11-24",2081599,2080988,0,2080988,611,0.03,-0.34
"2020-11-25",2083844,2083844,0,2083844,2245,0.11,-0.23
"2020-11-27",2083844,2083844,0,2083844,0,0,-0.23
"2020-11-30",2083844,2083844,0,2083844,0,0,-0.23
"2020-12-01",2084205,2083844,0,2083844,361,0.02,-0.21
"2020-12-02",2087200,2087200,0,2087200,2995,0.14,-0.07
"2020-12-03",2085881,2087200,0,2087200,-1319,-0.06,-0.13
"2020-12-04",2090601,2090601,0,2090601,4720,0.23,0
"2020-12-07",2090601,2090601,0,2090601,0,0,0
"2020-12-08",2091087,2090601,0,2090601,486,0.02,0
"2020-12-09",2085843,2085843,0,2085843,-5244,-0.25,-0.25
"2020-12-10",2085964,2085843,0,2085843,121,0.01,-0.24
"2020-12-11",2080520,2080520,0,2080520,-5444,-0.26,-0.51
"2020-12-14",2080520,2080520,0,2080520,0,0,-0.51
"2020-12-15",2080876,2080520,0,2080520,356,0.02,-0.49
"2020-12-16",2083976,2083976,0,2083976,3100,0.15,-0.34
"2020-12-17",2083992,2083976,0,2083976,16,0,-0.34
"2020-12-18",2082331,2082331,0,2082331,-1661,-0.08,-0.42
"2020-12-21",2082331,2082331,0,2082331,0,0,-0.42
"2020-12-22",2082837,2082331,0,2082331,506,0.02,-0.39
"2020-12-23",2084643,2085877,0,2085877,1806,0.09,-0.31
"2020-12-24",2087978,2087978,0,2087978,3335,0.16,-0.15
"2020-12-28",2087978,2087978,0,2087978,0,0,-0.15
"2020-12-29",2086974,2087978,0,2087978,-1004,-0.05,-0.2
"2020-12-30",2090735,2090444,0,2090444,3761,0.18,-0.02
"2020-12-31",2092895,2092895,0,2092895,2160,0.1,0
"2021-01-04",2092895,2092895,0,2092895,0,0,0
"2021-01-05",2092936,2092895,0,2092895,41,0,0
"2021-01-06",2098026,2098026,0,2098026,5090,0.24,0
"2021-01-07",2097757,2098026,0,2098026,-269,-0.01,-0.01
"2021-01-08",2097376,2097376,0,2097376,-381,-0.02,-0.03
"2021-01-11",2097376,2097376,0,2097376,0,0,-0.03
"2021-01-12",2098267,2097376,0,2097376,891,0.04,0
"2021-01-13",2100412,2100412,0,2100412,2145,0.1,0
"2021-01-14",2099558,2100412,0,2100412,-854,-0.04,-0.04
"2021-01-15",2093344,2093344,0,2093344,-6214,-0.3,-0.34
"2021-01-19",2092900,2093344,0,2093344,-444,-0.02,-0.36
"2021-01-20",2096830,2096830,0,2096830,3930,0.19,-0.17
"2021-01-21",2096426,2096830,0,2096830,-404,-0.02,-0.19
"2021-01-22",2095145,2095145,0,2095145,-1281,-0.06,-0.25
"2021-01-25",2095145,2095145,0,2095145,0,0,-0.25
"2021-01-26",2093631,2095145,0,2095145,-1514,-0.07,-0.32
"2021-01-27",2077457,2077457,0,2077457,-16174,-0.77,-1.09
"2021-01-28",2076323,2077457,0,2077457,-1134,-0.05,-1.15
"2021-01-29",2068584,2068584,0,2068584,-7739,-0.37,-1.52
"2021-02-01",2068584,2068584,0,2068584,0,0,-1.52
"2021-02-02",2068095,2068584,0,2068584,-489,-0.02,-1.54
"2021-02-03",2072795,2072795,0,2072795,4700,0.23,-1.31
"2021-02-04",2073581,2072795,0,2072795,786,0.04,-1.28
"2021-02-05",2076051,2076051,0,2076051,2470,0.12,-1.16
"2021-02-08",2076051,2076051,0,2076051,0,0,-1.16
"2021-02-09",2075077,2076051,0,2076051,-974,-0.05,-1.21
"2021-02-10",2073736,2073736,0,2073736,-1341,-0.06,-1.27
"2021-02-11",2074652,2073736,0,2073736,916,0.04,-1.23
"2021-02-12",2077027,2077027,0,2077027,2375,0.11,-1.11
"2021-02-16",2077308,2077027,0,2077027,281,0.01,-1.1
"2021-02-17",2076147,2076147,0,2076147,-1161,-0.06,-1.16
"2021-02-18",2075243,2076147,0,2076147,-904,-0.04,-1.2
"2021-02-19",2079358,2079358,0,2079358,4115,0.2,-1
"2021-02-22",2079358,2079358,0,2079358,0,0,-1
"2021-02-23",2079179,2079358,0,2079358,-179,-0.01,-1.01
"2021-02-24",2083149,2083149,0,2083149,3970,0.19,-0.82
"2021-02-25",2083670,2083149,0,2083149,521,0.03,-0.8
"2021-02-26",2089585,2089585,0,2089585,5915,0.28,-0.52
"2021-03-01",2089585,2089585,0,2089585,0,0,-0.52
"2021-03-02",2087896,2089585,0,2089585,-1689,-0.08,-0.6
"2021-03-03",2082942,2082942,0,2082942,-4954,-0.24,-0.83
"2021-03-04",2083298,2082942,0,2082942,356,0.02,-0.81
"2021-03-05",2089423,2089423,0,2089423,6125,0.29,-0.52
"2021-03-08",2089423,2089423,0,2089423,0,0,-0.52
"2021-03-09",2088104,2089423,0,2089423,-1319,-0.06,-0.59
"2021-03-10",2093799,2093799,0,2093799,5695,0.27,-0.31
"2021-03-11",2093720,2093799,0,2093799,-79,0,-0.32
"2021-03-12",2097360,2097360,0,2097360,3640,0.17,-0.15
"2021-03-15",2097360,2097360,0,2097360,0,0,-0.15
"2021-03-16",2097001,2097360,0,2097360,-359,-0.02,-0.16
"2021-03-17",2095665,2095665,0,2095665,-1336,-0.06,-0.23
"2021-03-18",2096626,2095665,0,2095665,961,0.05,-0.18
"2021-03-19",2100011,2100011,0,2100011,3385,0.16,-0.02
"2021-03-22",2100011,2100011,0,2100011,0,0,-0.02
"2021-03-23",2100692,2100011,0,2100011,681,0.03,0
"2021-03-24",2103867,2103867,0,2103867,3175,0.15,0
"2021-03-25",2103633,2103867,0,2103867,-234,-0.01,-0.01
"2021-03-26",2107408,2107408,0,2107408,3775,0.18,0
"2021-03-29",2107408,2107408,0,2107408,0,0,0
"2021-03-30",2106119,2107408,0,2107408,-1289,-0.06,-0.06
"2021-03-31",2111520,2111004,0,2111004,5401,0.26,0
"2021-04-01",2114380,2114380,0,2114380,2860,0.14,0
"2021-04-05",2114380,2114380,0,2114380,0,0,0
"2021-04-06",2114571,2114380,0,2114380,191,0.01,0
"2021-04-07",2116991,2116991,0,2116991,2420,0.11,0
"2021-04-08",2117082,2116991,0,2116991,91,0,0
"2021-04-09",2119417,2119417,0,2119417,2335,0.11,0
"2021-04-12",2119417,2119417,0,2119417,0,0,0
"2021-04-13",2119333,2119417,0,2119417,-84,0,0
"2021-04-14",2121756,2121756,0,2121756,2423,0.11,0
"2021-04-15",2121262,2121756,0,2121756,-494,-0.02,-0.02
"2021-04-16",2124302,2124302,0,2124302,3040,0.14,0
"2021-04-19",2124302,2124302,0,2124302,0,0,0
"2021-04-20",2124498,2124302,0,2124302,196,0.01,0
"2021-04-21",2127793,2127793,0,2127793,3295,0.16,0
"2021-04-22",2128349,2127793,0,2127793,556,0.03,0
"2021-04-23",2131434,2131434,0,2131434,3085,0.14,0
"2021-04-26",2131434,2131434,0,2131434,0,0,0
"2021-04-27",2131065,2131434,0,2131434,-369,-0.02,-0.02
"2021-04-28",2134025,2134025,0,2134025,2960,0.14,0
"2021-04-29",2133891,2134025,0,2134025,-134,-0.01,-0.01
"2021-04-30",2128037,2128037,0,2128037,-5854,-0.27,-0.28
"2021-05-03",2128037,2128037,0,2128037,0,0,-0.28
"2021-05-04",2129918,2128037,0,2128037,1881,0.09,-0.19
"2021-05-05",2131653,2131653,0,2131653,1735,0.08,-0.11
"2021-05-06",2132584,2131653,0,2131653,931,0.04,-0.07
"2021-05-07",2134489,2134489,0,2134489,1905,0.09,0
"2021-05-10",2134489,2134489,0,2134489,0,0,0
"2021-05-11",2135665,2134489,0,2134489,1176,0.06,0
"2021-05-12",2127786,2127786,0,2127786,-7879,-0.37,-0.37
"2021-05-13",2125152,2127786,0,2127786,-2634,-0.12,-0.49
"2021-05-14",2132372,2132372,0,2132372,7220,0.34,-0.15
"2021-05-17",2132372,2132372,0,2132372,0,0,-0.15
"2021-05-18",2128398,2132372,0,2132372,-3974,-0.19,-0.34
"2021-05-19",2103039,2103039,0,2103039,-25359,-1.19,-1.53
"2021-05-20",2102055,2103039,0,2103039,-984,-0.05,-1.57
"2021-05-21",2106595,2106595,0,2106595,4540,0.22,-1.36
"2021-05-24",2106595,2106595,0,2106595,0,0,-1.36
"2021-05-25",2106481,2106595,0,2106595,-114,-0.01,-1.37
"2021-05-26",2109241,2109241,0,2109241,2760,0.13,-1.24
"2021-05-27",2109782,2109241,0,2109241,541,0.03,-1.21
"2021-05-28",2111677,2111677,0,2111677,1895,0.09,-1.12
"2021-06-01",2111633,2111677,0,2111677,-44,0,-1.13
"2021-06-02",2114093,2114093,0,2114093,2460,0.12,-1.01
"2021-06-03",2113714,2114093,0,2114093,-379,-0.02,-1.03
"2021-06-04",2116824,2116824,0,2116824,3110,0.15,-0.88
"2021-06-07",2116824,2116824,0,2116824,0,0,-0.88
"2021-06-08",2116610,2116824,0,2116824,-214,-0.01,-0.89
"2021-06-09",2118940,2118940,0,2118940,2330,0.11,-0.78
"2021-06-10",2119376,2118940,0,2118940,436,0.02,-0.76
"2021-06-11",2121201,2121201,0,2121201,1825,0.09,-0.68
"2021-06-14",2121201,2121201,0,2121201,0,0,-0.68
"2021-06-15",2120327,2121201,0,2121201,-874,-0.04,-0.72
"2021-06-16",2113423,2113423,0,2113423,-6904,-0.33,-1.04
"2021-06-17",2112604,2113423,0,2113423,-819,-0.04,-1.08
"2021-06-18",2099250,2099250,0,2099250,-13354,-0.63,-1.71
"2021-06-21",2099250,2099250,0,2099250,0,0,-1.71
"2021-06-22",2099071,2099250,0,2099250,-179,-0.01,-1.71
"2021-06-23",2101561,2101561,0,2101561,2490,0.12,-1.6
"2021-06-24",2101512,2101561,0,2101561,-49,0,-1.6
"2021-06-25",2103562,2103562,0,2103562,2050,0.1,-1.5
"2021-06-28",2103562,2103562,0,2103562,0,0,-1.5
"2021-06-29",2103803,2103562,0,2103562,241,0.01,-1.49
"2021-06-30",2105603,2105603,0,2105603,1800,0.09,-1.41
"2021-07-01",2105399,2105603,0,2105603,-204,-0.01,-1.42
"2021-07-02",2107779,2107779,0,2107779,2380,0.11,-1.31
"2021-07-06",2108015,2107779,0,2107779,236,0.01,-1.29
"2021-07-07",2110020,2110020,0,2110020,2005,0.1,-1.2
"2021-07-08",2110766,2110020,0,2110020,746,0.04,-1.17
"2021-07-09",2113391,2113391,0,2113391,2625,0.12,-1.04
"2021-07-12",2113391,2113391,0,2113391,0,0,-1.04
"2021-07-13",2111962,2113391,0,2113391,-1429,-0.07,-1.11
"2021-07-14",2116257,2116257,0,2116257,4295,0.2,-0.91
"2021-07-15",2116478,2116257,0,2116257,221,0.01,-0.9
"2021-07-16",2116602,2116602,0,2116602,124,0.01,-0.89
"2021-07-19",2116602,2116602,0,2116602,0,0,-0.89
"2021-07-20",2115388,2116602,0,2116602,-1214,-0.06,-0.95
"2021-07-21",2119963,2119963,0,2119963,4575,0.22,-0.74
"2021-07-22",2120364,2119963,0,2119963,401,0.02,-0.72
"2021-07-23",2122609,2122609,0,2122609,2245,0.11,-0.61
"2021-07-26",2122609,2122609,0,2122609,0,0,-0.61
"2021-07-27",2123740,2122609,0,2122609,1131,0.05,-0.56
"2021-07-28",2126175,2126175,0,2126175,2435,0.11,-0.44
"2021-07-29",2126111,2126175,0,2126175,-64,0,-0.45
"2021-07-30",2123990,2123990,0,2123990,-2121,-0.1,-0.55
"2021-08-02",2123990,2123990,0,2123990,0,0,-0.55
"2021-08-03",2124676,2123990,0,2123990,686,0.03,-0.51
"2021-08-04",2125929,2125929,0,2125929,1253,0.06,-0.46
"2021-08-05",2126375,2125929,0,2125929,446,0.02,-0.43
"2021-08-06",2128665,2128665,0,2128665,2290,0.11,-0.33
"2021-08-09",2128665,2128665,0,2128665,0,0,-0.33
"2021-08-10",2128941,2128665,0,2128665,276,0.01,-0.31
"2021-08-11",2131091,2131091,0,2131091,2150,0.1,-0.21
"2021-08-12",2131262,2131091,0,2131091,171,0.01,-0.21
"2021-08-13",2132687,2132687,0,2132687,1425,0.07,-0.14
"2021-08-16",2132687,2132687,0,2132687,0,0,-0.14
"2021-08-17",2134053,2132687,0,2132687,1366,0.06,-0.08
"2021-08-18",2130569,2130569,0,2130569,-3484,-0.16,-0.24
"2021-08-19",2129945,2130569,0,2130569,-624,-0.03,-0.27
"2021-08-20",2134940,2134940,0,2134940,4995,0.23,-0.03
"2021-08-23",2134940,2134940,0,2134940,0,0,-0.03
"2021-08-24",2134531,2134940,0,2134940,-409,-0.02,-0.05
"2021-08-25",2136826,2136826,0,2136826,2295,0.11,0
"2021-08-26",2136807,2136826,0,2136826,-19,0,0
"2021-08-27",2140467,2140467,0,2140467,3660,0.17,0
"2021-08-30",2140153,2140467,0,2140467,-314,-0.01,-0.01
"2021-08-31",2142604,2142283,0,2142283,2451,0.11,0
"2021-09-01",2144449,2144449,0,2144449,1845,0.09,0
"2021-09-02",2145145,2144449,0,2144449,696,0.03,0
"2021-09-03",2147010,2147010,0,2147010,1865,0.09,0
